time,temperature,volte
173,18.15185547,3.5
173.5,18.07861328,3.5
174,18.05114746,3.5
174.5,18.0480957,3.5
175,18.0480957,3.5
175.5,18.05725098,3.5
176,18.13659668,3.5
176.5,18.14880371,3.5
177,18.15185547,3.5
177.5,18.21289063,3.5
178,18.24645996,3.5
178.5,18.24951172,3.5
179,18.24951172,3.5
179.5,18.24645996,3.5
180,18.24645996,3.5
180.5,18.24951172,3.5
181,18.24951172,3.5
181.5,18.30444336,3.5
182,18.34411621,3.5
182.5,18.34716797,3.5
183,18.34411621,3.5
183.5,18.35021973,3.5
184,18.34716797,3.5
184.5,18.34716797,3.5
185,18.34716797,3.5
185.5,18.29833984,3.5
186,18.29833984,3.5
186.5,18.24951172,3.5
187,18.24645996,3.5
187.5,18.24645996,3.5
188,18.32885742,3.5
188.5,18.34411621,3.5
189,18.34411621,3.5
189.5,18.34411621,3.5
190,18.30749512,3.5
190.5,18.24951172,3.5
191,18.24951172,3.5
191.5,18.25256348,3.5
192,18.32885742,3.5
192.5,18.34716797,3.5
193,18.35021973,3.5
193.5,18.34716797,3.5
194,18.34716797,3.5
194.5,18.34411621,3.5
195,18.34411621,3.5
195.5,18.34106445,3.5
196,18.26782227,3.5
196.5,18.24951172,3.5
197,18.24951172,3.5
197.5,18.24951172,3.5
198,18.24645996,3.5
198.5,18.2434082,3.5
199,18.2434082,3.5
199.5,18.2434082,3.5
200,18.24951172,3.5
200.5,18.25256348,3.5
201,18.25256348,3.5
201.5,18.25256348,3.5
202,18.24951172,3.5
202.5,18.24951172,3.5
203,18.24951172,3.5
203.5,18.31665039,3.5
204,18.34106445,3.5
204.5,18.34411621,3.5
205,18.34716797,3.5
205.5,18.35021973,3.5
206,18.4387207,3.5
206.5,18.45092773,3.5
207,18.45397949,3.5
207.5,18.51501465,3.5
208,18.54553223,3.5
208.5,18.54858398,3.5
209,18.55163574,3.5
209.5,18.5546875,3.5
210,18.63708496,3.5
210.5,18.64624023,3.5
211,18.64318848,3.5
211.5,18.52416992,3.5
212,18.44787598,3.5
212.5,18.44177246,3.5
213,18.44177246,3.5
213.5,18.5333252,3.5
214,18.55163574,3.5
214.5,18.54553223,3.5
215,18.54248047,3.5
215.5,18.54248047,3.5
216,18.54553223,3.5
216.5,18.54553223,3.5
217,18.54858398,3.5
217.5,18.55163574,3.5
218,18.55163574,3.5
218.5,18.55163574,3.5
219,18.55163574,3.5
219.5,18.55163574,3.5
220,18.54553223,3.5
220.5,18.55163574,3.5
221,18.5546875,3.5
221.5,18.55163574,3.5
222,18.55163574,3.5
222.5,18.54858398,3.5
223,18.54553223,3.5
223.5,18.54553223,3.5
224,18.54553223,3.5
224.5,18.54858398,3.5
225,18.54553223,3.5
225.5,18.54553223,3.5
226,18.54248047,3.5
226.5,18.54553223,3.5
227,18.54553223,3.5
227.5,18.54858398,3.5
228,18.54553223,3.5
228.5,18.54858398,3.5
229,18.54858398,3.5
229.5,18.54858398,3.5
230,18.62182617,3.5
230.5,18.64624023,3.5
231,18.64624023,3.5
231.5,18.66455078,3.5
232,18.73474121,3.5
232.5,18.74084473,3.5
233,18.74084473,3.5
233.5,18.74084473,3.5
234,18.75,3.5
234.5,18.75,3.5
235,18.75,3.5
235.5,18.75,3.5
236,18.75,3.5
236.5,18.74694824,3.5
237,18.75305176,3.5
237.5,18.82324219,3.5
238,18.84765625,3.5
238.5,18.85070801,3.5
239,18.85070801,3.5
239.5,18.84765625,3.5
240,18.75610352,3.5
240.5,18.75,3.5
241,18.74694824,3.5
241.5,18.74694824,3.5
242,18.74694824,3.5
242.5,18.74084473,3.5
243,18.74084473,3.5
243.5,18.74084473,3.5
244,18.74084473,3.5
244.5,18.74084473,3.5
245,18.74694824,3.5
245.5,18.74694824,3.5
246,18.74084473,3.5
246.5,18.74084473,3.5
247,18.74084473,3.5
247.5,18.75,3.5
248,18.75,3.5
248.5,18.75,3.5
249,18.75,3.5
249.5,18.79577637,3.5
250,18.84460449,3.5
250.5,18.85070801,3.5
251,18.84765625,3.5
251.5,18.84765625,3.5
252,18.75915527,3.5
252.5,18.74694824,3.5
253,18.74084473,3.5
253.5,18.74084473,3.5
254,18.74084473,3.5
254.5,18.74694824,3.5
255,18.74694824,3.5
255.5,18.74694824,3.5
256,18.74084473,3.5
256.5,18.74084473,3.5
257,18.74084473,3.5
257.5,18.74084473,3.5
258,18.84155273,3.5
258.5,18.84460449,3.5
259,18.84765625,3.5
259.5,18.84765625,3.5
260,19.01550293,3.5
260.5,19.04907227,3.5
261,19.05212402,3.5
261.5,19.04907227,3.5
262,19.05212402,3.5
262.5,19.04907227,3.5
263,19.04907227,3.5
263.5,19.05212402,3.5
264,19.05212402,3.5
264.5,19.05517578,3.5
265,19.05212402,3.5
265.5,19.02770996,3.5
266,18.95751953,3.5
266.5,18.95446777,3.5
267,18.95446777,3.5
267.5,18.95141602,3.5
268,19.14672852,3.5
268.5,19.14978027,3.5
269,19.14672852,3.5
269.5,19.1192627,3.5
270,19.05212402,3.5
270.5,19.04907227,3.5
271,19.04907227,3.5
271.5,18.97277832,3.5
272,18.95141602,3.5
272.5,18.95141602,3.5
273,18.9453125,3.5
273.5,18.96057129,3.5
274,19.03991699,3.5
274.5,19.04907227,3.5
275,19.04907227,3.5
275.5,19.12231445,3.5
276,19.14672852,3.5
276.5,19.14672852,3.5
277,19.14978027,3.5
277.5,19.14672852,3.5
278,19.14672852,3.5
278.5,19.14367676,3.5
279,19.14367676,3.5
279.5,19.0826416,3.5
280,19.04907227,3.5
280.5,19.04907227,3.5
281,19.05212402,3.5
281.5,19.04907227,3.5
282,19.05212402,3.5
282.5,19.04907227,3.5
283,19.05517578,3.5
283.5,19.25048828,3.5
284,19.34204102,3.5
284.5,19.34204102,3.5
285,19.34509277,3.5
285.5,19.34204102,3.5
286,19.34814453,3.5
286.5,19.34814453,3.5
287,19.34814453,3.5
287.5,19.34509277,3.5
288,19.40307617,3.5
288.5,19.43969727,3.5
289,19.44274902,3.5
289.5,19.44580078,3.5
290,19.44885254,3.5
290.5,19.44580078,3.5
291,19.44580078,3.5
291.5,19.44885254,3.5
292,19.44885254,3.5
292.5,19.44885254,3.5
293,19.44580078,3.5
293.5,19.44580078,3.5
294,19.3572998,3.5
294.5,19.34204102,3.5
295,19.34204102,3.5
295.5,19.34509277,3.5
296,19.34509277,3.5
296.5,19.34509277,3.5
297,19.34204102,3.5
297.5,19.34509277,3.5
298,19.34509277,3.5
298.5,19.34814453,3.5
299,19.34814453,3.5
299.5,19.34814453,3.5
300,19.34814453,3.5
300.5,19.34814453,3.5
301,19.34814453,3.5
301.5,19.34814453,3.5
302,19.34814453,3.5
302.5,19.34814453,3.5
303,19.34814453,3.5
303.5,19.36340332,3.5
304,19.43664551,3.5
304.5,19.44274902,3.5
305,19.44580078,3.5
305.5,19.37255859,3.5
306,19.35119629,3.5
306.5,19.34814453,3.5
307,19.35119629,3.5
307.5,19.36950684,3.5
308,19.53125,3.5
308.5,19.54345703,3.5
309,19.54345703,3.5
309.5,19.54345703,3.5
310,19.54345703,3.5
310.5,19.54040527,3.5
311,19.54345703,3.5
311.5,19.54345703,3.5
312,19.54345703,3.5
312.5,19.5526123,3.5
313,19.54956055,3.5
313.5,19.61364746,3.5
314,19.64111328,3.5
314.5,19.64416504,3.5
315,19.64111328,3.5
315.5,19.64416504,3.5
316,19.64416504,3.5
316.5,19.64416504,3.5
317,19.64416504,3.5
317.5,19.64111328,3.5
318,19.70825195,3.5
318.5,19.74182129,3.5
319,19.74182129,3.5
319.5,19.74487305,3.5
320,19.65942383,3.5
320.5,19.6472168,3.5
321,19.6472168,3.5
321.5,19.6472168,3.5
322,19.65026855,3.5
322.5,19.6472168,3.5
323,19.64416504,3.5
323.5,19.6472168,3.5
324,19.6472168,3.5
324.5,19.6472168,3.5
325,19.64416504,3.5
325.5,19.64111328,3.5
326,19.74182129,3.5
326.5,19.74487305,3.5
327,19.7479248,3.5
327.5,19.7479248,3.5
328,19.66247559,3.5
328.5,19.65026855,3.5
329,19.64111328,3.5
329.5,19.6472168,3.5
330,19.64416504,3.5
330.5,19.64416504,3.5
331,19.64111328,3.5
331.5,19.64111328,3.5
332,19.64416504,3.5
332.5,19.64416504,3.5
333,19.64416504,3.5
333.5,19.64416504,3.5
334,19.64111328,3.5
334.5,19.64111328,3.5
335,19.64416504,3.5
335.5,19.64416504,3.5
336,19.6472168,3.5
336.5,19.6472168,3.5
337,19.65026855,3.5
337.5,19.67163086,3.5
338,19.74182129,3.5
338.5,19.7479248,3.5
339,19.74487305,3.5
339.5,19.7479248,3.5
340,19.7479248,3.5
340.5,19.7479248,3.5
341,19.7479248,3.5
341.5,19.76623535,3.5
342,19.84558105,3.5
342.5,19.85168457,3.5
343,19.84863281,3.5
343.5,19.84863281,3.5
344,19.84558105,3.5
344.5,19.84558105,3.5
345,19.84558105,3.5
345.5,19.84558105,3.5
346,19.84558105,3.5
346.5,19.84863281,3.5
347,19.85168457,3.5
347.5,19.91577148,3.5
348,19.94934082,3.5
348.5,19.94628906,3.5
349,19.95239258,3.5
349.5,19.85473633,3.5
350,19.84863281,3.5
350.5,19.84863281,3.5
351,19.84863281,3.5
351.5,19.84558105,3.5
352,19.90661621,3.5
352.5,19.94628906,3.5
353,19.95239258,3.5
353.5,19.94628906,3.5
354,19.94934082,3.5
354.5,19.94934082,3.5
355,19.95239258,3.5
355.5,19.95239258,3.5
356,19.94628906,3.5
356.5,19.94628906,3.5
357,19.94934082,3.5
357.5,19.95239258,3.5
358,19.95239258,3.5
358.5,19.95239258,3.5
359,19.95849609,3.5
359.5,19.95239258,3.5
360,19.85473633,3.5
360.5,19.85168457,3.5
361,19.85168457,3.5
361.5,19.85168457,3.5
362,19.84863281,3.5
362.5,19.84558105,3.5
363,19.84558105,3.5
363.5,19.88830566,3.5
364,19.9432373,3.5
364.5,19.9432373,3.5
365,19.94628906,3.5
365.5,19.94628906,3.5
366,20.0378418,3.5
366.5,20.05615234,3.5
367,20.05615234,3.5
367.5,20.05615234,3.5
368,20.05310059,3.5
368.5,20.05310059,3.5
369,20.04699707,3.5
369.5,20.04699707,3.5
370,20.04699707,3.5
370.5,20.05310059,3.5
371,20.05615234,3.5
371.5,20.07751465,3.5
372,20.14465332,3.5
372.5,20.14465332,3.5
373,20.14465332,3.5
373.5,20.07446289,3.5
374,20.04699707,3.5
374.5,20.04699707,3.5
375,20.04699707,3.5
375.5,20.06225586,3.5
376,20.13549805,3.5
376.5,20.14770508,3.5
377,20.15075684,3.5
377.5,20.08361816,3.5
378,20.0592041,3.5
378.5,20.05615234,3.5
379,20.05615234,3.5
379.5,20.06530762,3.5
380,20.15075684,3.5
380.5,20.15075684,3.5
381,20.14770508,3.5
381.5,20.14770508,3.5
382,20.14465332,3.5
382.5,20.14465332,3.5
383,20.14465332,3.5
383.5,20.14465332,3.5
384,20.15075684,3.5
384.5,20.15075684,3.5
385,20.15075684,3.5
385.5,20.15075684,3.5
386,20.15075684,3.5
386.5,20.15075684,3.5
387,20.14770508,3.5
387.5,20.14465332,3.5
388,20.14770508,3.5
388.5,20.14465332,3.5
389,20.14770508,3.5
389.5,20.15380859,3.5
390,20.15075684,3.5
390.5,20.15075684,3.5
391,20.15075684,3.5
391.5,20.14770508,3.5
392,20.14465332,3.5
392.5,20.14465332,3.5
393,20.14770508,3.5
393.5,20.15075684,3.5
394,20.24841309,3.5
394.5,20.25146484,3.5
395,20.25146484,3.5
395.5,20.25146484,3.5
396,20.42541504,3.5
396.5,20.44372559,3.5
397,20.44677734,3.5
397.5,20.44372559,3.5
398,20.44372559,3.5
398.5,20.44372559,3.5
399,20.44372559,3.5
399.5,20.44372559,3.5
400,20.35827637,3.5
400.5,20.34912109,3.5
401,20.34912109,3.5
401.5,20.4284668,3.5
402,20.54138184,3.5
402.5,20.54443359,3.5
403,20.54748535,3.5
403.5,20.54748535,3.5
404,20.54443359,3.5
404.5,20.54443359,3.5
405,20.54748535,3.5
405.5,20.52001953,3.5
406,20.45288086,3.5
406.5,20.4498291,3.5
407,20.45288086,3.5
407.5,20.4498291,3.5
408,20.43762207,3.5
408.5,20.44372559,3.5
409,20.44372559,3.5
409.5,20.44677734,3.5
410,20.4498291,3.5
410.5,20.45288086,3.5
411,20.45288086,3.5
411.5,20.4498291,3.5
412,20.4498291,3.5
412.5,20.4498291,3.5
413,20.45288086,3.5
413.5,20.45288086,3.5
414,20.4498291,3.5
414.5,20.45288086,3.5
415,20.45288086,3.5
415.5,20.4498291,3.5
416,20.4498291,3.5
416.5,20.4498291,3.5
417,20.44677734,3.5
417.5,20.44677734,3.5
418,20.6237793,3.5
418.5,20.63598633,3.5
419,20.63903809,3.5
419.5,20.64208984,3.5
420,20.58105469,3.5
420.5,20.55664063,3.5
421,20.54748535,3.5
421.5,20.55053711,3.5
422,20.54443359,3.5
422.5,20.54748535,3.5
423,20.55053711,3.5
423.5,20.55053711,3.5
424,20.60546875,3.5
424.5,20.64208984,3.5
425,20.63903809,3.5
425.5,20.63903809,3.5
426,20.63903809,3.5
426.5,20.63903809,3.5
427,20.63903809,3.5
427.5,20.64208984,3.5
428,20.64208984,3.5
428.5,20.64819336,3.5
429,20.65124512,3.5
429.5,20.64208984,3.5
430,20.73669434,3.5
430.5,20.74890137,3.5
431,20.74890137,3.5
431.5,20.74584961,3.5
432,20.74584961,3.5
432.5,20.74279785,3.5
433,20.74279785,3.5
433.5,20.74584961,3.5
434,20.74279785,3.5
434.5,20.74890137,3.5
435,20.74584961,3.5
435.5,20.74584961,3.5
436,20.74279785,3.5
436.5,20.74584961,3.5
437,20.74279785,3.5
437.5,20.74279785,3.5
438,20.74584961,3.5
438.5,20.74584961,3.5
439,20.74584961,3.5
439.5,20.70922852,3.5
440,20.64819336,3.5
440.5,20.64208984,3.5
441,20.64819336,3.5
441.5,20.72753906,3.5
442,20.74890137,3.5
442.5,20.74890137,3.5
443,20.74584961,3.5
443.5,20.74890137,3.5
444,20.74890137,3.5
444.5,20.74890137,3.5
445,20.74890137,3.5
445.5,20.74584961,3.5
446,20.74584961,3.5
446.5,20.74584961,3.5
447,20.74890137,3.5
447.5,20.78857422,3.5
448,20.78857422,3.5
448.5,20.95336914,3.5
449,20.95336914,3.5
449.5,20.95336914,3.5
450,20.95336914,3.5
450.5,20.95336914,3.5
451,20.95031738,3.5
451.5,20.94726563,3.5
452,20.95336914,3.5
452.5,20.95031738,3.5
453,20.94726563,3.5
453.5,20.94726563,3.5
454,20.94726563,3.5
454.5,20.94726563,3.5
455,20.94726563,3.5
455.5,20.95031738,3.5
456,21.04187012,3.5
456.5,21.04797363,3.5
457,21.04797363,3.5
457.5,21.05102539,3.5
458,21.05407715,3.5
458.5,21.05407715,3.5
459,21.05407715,3.5
459.5,21.05102539,3.5
460,21.13647461,3.5
460.5,21.14257813,3.5
461,21.14562988,3.5
461.5,21.09069824,3.5
462,21.04797363,3.5
462.5,21.04797363,3.5
463,21.05102539,3.5
463.5,21.05102539,3.5
464,21.05407715,3.5
464.5,21.06018066,3.5
465,21.05407715,3.5
465.5,21.0144043,3.5
466,20.95336914,3.5
466.5,20.94726563,3.5
467,20.95031738,3.5
467.5,20.95031738,3.5
468,20.94726563,3.5
468.5,20.94726563,3.5
469,20.94726563,3.5
469.5,20.95031738,3.5
470,20.95031738,3.5
470.5,20.95336914,3.5
471,20.9564209,3.5
471.5,20.95336914,3.5
472,20.9564209,3.5
472.5,20.95336914,3.5
473,20.95336914,3.5
473.5,20.96862793,3.5
474,21.04492188,3.5
474.5,21.04797363,3.5
475,21.04797363,3.5
475.5,21.05102539,3.5
476,21.05407715,3.5
476.5,21.05407715,3.5
477,21.05407715,3.5
477.5,21.06018066,3.5
478,21.14257813,3.5
478.5,21.14257813,3.5
479,21.14257813,3.5
479.5,21.13952637,3.5
480,21.14257813,3.5
480.5,21.14562988,3.5
481,21.1517334,3.5
481.5,21.1517334,3.5
482,21.24023438,3.5
482.5,21.25244141,3.5
483,21.24938965,3.5
483.5,21.25244141,3.5
484,21.19750977,3.5
484.5,21.15783691,3.5
485,21.1517334,3.5
485.5,21.14562988,3.5
486,21.31958008,3.5
486.5,21.34094238,3.5
487,21.34094238,3.5
487.5,21.34094238,3.5
488,21.3470459,3.5
488.5,21.35009766,3.5
489,21.35009766,3.5
489.5,21.35009766,3.5
490,21.27075195,3.5
490.5,21.25244141,3.5
491,21.24938965,3.5
491.5,21.24938965,3.5
492,21.24633789,3.5
492.5,21.24633789,3.5
493,21.24938965,3.5
493.5,21.24633789,3.5
494,21.24633789,3.5
494.5,21.24938965,3.5
495,21.25244141,3.5
495.5,21.25244141,3.5
496,21.25244141,3.5
496.5,21.25244141,3.5
497,21.25244141,3.5
497.5,21.25244141,3.5
498,21.1517334,3.5
498.5,21.1517334,3.5
499,21.14562988,3.5
499.5,21.16394043,3.5
500,21.32873535,3.5
500.5,21.34094238,3.5
501,21.34094238,3.5
501.5,21.34094238,3.5
502,21.34399414,3.5
502.5,21.3470459,3.5
503,21.35009766,3.5
503.5,21.3470459,3.5
504,21.3470459,3.5
504.5,21.34399414,3.5
505,21.3470459,3.5
505.5,21.40808105,3.5
506,21.44470215,3.5
506.5,21.44470215,3.5
507,21.44165039,3.5
507.5,21.44165039,3.5
508,21.44165039,3.5
508.5,21.44470215,3.5
509,21.45080566,3.5
509.5,21.45080566,3.5
510,21.45385742,3.5
510.5,21.45385742,3.5
511,21.45080566,3.5
511.5,21.45385742,3.5
512,21.45385742,3.5
512.5,21.45080566,3.5
513,21.44470215,3.5
513.5,21.49963379,3.5
514,21.5423584,3.5
514.5,21.54541016,3.5
515,21.54541016,3.5
515.5,21.54846191,3.5
516,21.45996094,3.5
516.5,21.44165039,3.5
517,21.44165039,3.5
517.5,21.44470215,3.5
518,21.45080566,3.5
518.5,21.45385742,3.5
519,21.45385742,3.5
519.5,21.45385742,3.5
520,21.45385742,3.5
520.5,21.45080566,3.5
521,21.44470215,3.5
521.5,21.45080566,3.5
522,21.45385742,3.5
522.5,21.45385742,3.5
523,21.45385742,3.5
523.5,21.45080566,3.5
524,21.44470215,3.5
524.5,21.44470215,3.5
525,21.45080566,3.5
525.5,21.47521973,3.5
526,21.54541016,3.5
526.5,21.54846191,3.5
527,21.54541016,3.5
527.5,21.54541016,3.5
528,21.54541016,3.5
528.5,21.54541016,3.5
529,21.54541016,3.5
529.5,21.53320313,3.5
530,21.45080566,3.5
530.5,21.44165039,3.5
531,21.44165039,3.5
531.5,21.44470215,3.5
532,21.44470215,3.5
532.5,21.44470215,3.5
533,21.45080566,3.5
533.5,21.45385742,3.5
534,21.5423584,3.5
534.5,21.54541016,3.5
535,21.54541016,3.5
535.5,21.61254883,3.5
536,21.64306641,3.5
536.5,21.64611816,3.5
537,21.64611816,3.5
537.5,21.64916992,3.5
538,21.74072266,3.5
538.5,21.74377441,3.5
539,21.74377441,3.5
539.5,21.6796875,3.5
540,21.64611816,3.5
540.5,21.64001465,3.5
541,21.64001465,3.5
541.5,21.73156738,3.5
542,21.74072266,3.5
542.5,21.74377441,3.5
543,21.74987793,3.5
543.5,21.69494629,3.5
544,21.64916992,3.5
544.5,21.64611816,3.5
545,21.64306641,3.5
545.5,21.64001465,3.5
546,21.64001465,3.5
546.5,21.64001465,3.5
547,21.64001465,3.5
547.5,21.64306641,3.5
548,21.68579102,3.5
548.5,21.75292969,3.5
549,21.75292969,3.5
549.5,21.75292969,3.5
550,21.74987793,3.5
550.5,21.74987793,3.5
551,21.74987793,3.5
551.5,21.74987793,3.5
552,21.74377441,3.5
552.5,21.74377441,3.5
553,21.74072266,3.5
553.5,21.74377441,3.5
554,21.74072266,3.5
554.5,21.74072266,3.5
555,21.74377441,3.5
555.5,21.76208496,3.5
556,21.84753418,3.5
556.5,21.85058594,3.5
557,21.8536377,3.5
557.5,21.85058594,3.5
558,21.75292969,3.5
558.5,21.74377441,3.5
559,21.74987793,3.5
559.5,21.7590332,3.5
560,21.92993164,3.5
560.5,21.94519043,3.5
561,21.94213867,3.5
561.5,21.94824219,3.5
562,21.94824219,3.5
562.5,21.9543457,3.5
563,21.9543457,3.5
563.5,21.95739746,3.5
564,21.95739746,3.5
564.5,21.9543457,3.5
565,21.94519043,3.5
565.5,21.94824219,3.5
566,21.94824219,3.5
566.5,21.94824219,3.5
567,21.9543457,3.5
567.5,21.95739746,3.5
568,21.9543457,3.5
568.5,21.9543457,3.5
569,21.9543457,3.5
569.5,21.94824219,3.5
570,21.94824219,3.5
570.5,21.94824219,3.5
571,21.94519043,3.5
571.5,22.03369141,3.5
572,22.0489502,3.5
572.5,22.0489502,3.5
573,22.05200195,3.5
573.5,22.05505371,3.5
574,22.05810547,3.5
574.5,22.05505371,3.5
575,22.05505371,3.5
575.5,21.97570801,3.5
576,21.95739746,3.5
576.5,21.94824219,3.5
577,21.94824219,3.5
577.5,21.94519043,3.5
578,21.94519043,3.5
578.5,21.94519043,3.5
579,21.94824219,3.5
579.5,21.9543457,3.5
580,21.9543457,3.5
580.5,21.94824219,3.5
581,21.94519043,3.5
581.5,21.94824219,3.5
582,22.04589844,3.5
582.5,22.05505371,3.5
583,22.05810547,3.5
583.5,22.05505371,3.5
584,22.05505371,3.5
584.5,22.05200195,3.5
585,22.0489502,3.5
585.5,22.0489502,3.5
586,21.95739746,3.5
586.5,21.94519043,3.5
587,21.94519043,3.5
587.5,21.94519043,3.5
588,22.0916748,3.5
588.5,22.1496582,3.5
589,22.1496582,3.5
589.5,22.15270996,3.5
590,22.15270996,3.5
590.5,22.1496582,3.5
591,22.1496582,3.5
591.5,22.15270996,3.5
592,22.1496582,3.5
592.5,22.14660645,3.5
593,22.14355469,3.5
593.5,22.14355469,3.5
594,22.23510742,3.5
594.5,22.2442627,3.5
595,22.24731445,3.5
595.5,22.2442627,3.5
596,22.24731445,3.5
596.5,22.24731445,3.5
597,22.2442627,3.5
597.5,22.2442627,3.5
598,22.24731445,3.5
598.5,22.25341797,3.5
599,22.25646973,3.5
599.5,22.25646973,3.5
600,22.25646973,3.5
600.5,22.25646973,3.5
601,22.25341797,3.5
601.5,22.25341797,3.5
602,22.3449707,3.5
602.5,22.3449707,3.5
603,22.33886719,3.5
603.5,22.33886719,3.5
604,22.33886719,3.5
604.5,22.3449707,3.5
605,22.34802246,3.5
605.5,22.27172852,3.5
606,22.24731445,3.5
606.5,22.25341797,3.5
607,22.25341797,3.5
607.5,22.21984863,3.5
608,22.15881348,3.5
608.5,22.15270996,3.5
609,22.14660645,3.5
609.5,22.29919434,3.5
610,22.34802246,3.5
610.5,22.34802246,3.5
611,22.34802246,3.5
611.5,22.34802246,3.5
612,22.33886719,3.5
612.5,22.33886719,3.5
613,22.33886719,3.5
613.5,22.33886719,3.5
614,22.3449707,3.5
614.5,22.3449707,3.5
615,22.33886719,3.5
615.5,22.3449707,3.5
616,22.25646973,3.5
616.5,22.25341797,3.5
617,22.25646973,3.5
617.5,22.25646973,3.5
618,22.32666016,3.5
618.5,22.34802246,3.5
619,22.35107422,3.5
619.5,22.35107422,3.5
620,22.34802246,3.5
620.5,22.34802246,3.5
621,22.3449707,3.5
621.5,22.33886719,3.5
622,22.49450684,3.5
622.5,22.55249023,3.5
623,22.55554199,3.5
623.5,22.55249023,3.5
624,22.55554199,3.5
624.5,22.55554199,3.5
625,22.55249023,3.5
625.5,22.55249023,3.5
626,22.55249023,3.5
626.5,22.54943848,3.5
627,22.54333496,3.5
627.5,22.54333496,3.5
628,22.45178223,3.5
628.5,22.44567871,3.5
629,22.44873047,3.5
629.5,22.50671387,3.5
630,22.54943848,3.5
630.5,22.55249023,3.5
631,22.55249023,3.5
631.5,22.55249023,3.5
632,22.62878418,3.5
632.5,22.64404297,3.5
633,22.64404297,3.5
633.5,22.68981934,3.5
634,22.73864746,3.5
634.5,22.74169922,3.5
635,22.74475098,3.5
635.5,22.66540527,3.5
636,22.64404297,3.5
636.5,22.64404297,3.5
637,22.64709473,3.5
637.5,22.68676758,3.5
638,22.74475098,3.5
638.5,22.74475098,3.5
639,22.74780273,3.5
639.5,22.66845703,3.5
640,22.65014648,3.5
640.5,22.65014648,3.5
641,22.64709473,3.5
641.5,22.65014648,3.5
642,22.64709473,3.5
642.5,22.64404297,3.5
643,22.63793945,3.5
643.5,22.64709473,3.5
644,22.64404297,3.5
644.5,22.63793945,3.5
645,22.64404297,3.5
645.5,22.61962891,3.5
646,22.61962891,3.5
646.5,22.54943848,3.5
647,22.54943848,3.5
647.5,22.54943848,3.5
648,22.55249023,3.5
648.5,22.55249023,3.5
649,22.55249023,3.5
649.5,22.55249023,3.5
650,22.54943848,3.5
650.5,22.54943848,3.5
651,22.54333496,3.5
651.5,22.54943848,3.5
652,22.68066406,3.5
652.5,22.74780273,3.5
653,22.75390625,3.5
653.5,22.75390625,3.5
654,22.75390625,3.5
654.5,22.75390625,3.5
655,22.74780273,3.5
655.5,22.74169922,3.5
656,22.74169922,3.5
656.5,22.74169922,3.5
657,22.74475098,3.5
657.5,22.74475098,3.5
658,22.83325195,3.5
658.5,22.84851074,3.5
659,22.8515625,3.5
659.5,22.80578613,3.5
660,22.75695801,3.5
660.5,22.75390625,3.5
661,22.75390625,3.5
661.5,22.75390625,3.5
662,22.83630371,3.5
662.5,22.85461426,3.5
663,22.85461426,3.5
663.5,22.8515625,3.5
664,22.8515625,3.5
664.5,22.84851074,3.5
665,22.84240723,3.5
665.5,22.92175293,3.5
666,22.93701172,3.5
666.5,22.94921875,3.5
667,22.93701172,3.5
667.5,22.91259766,3.5
668,22.85461426,3.5
668.5,22.8515625,3.5
669,22.85461426,3.5
669.5,22.92785645,3.5
670,22.94616699,3.5
670.5,22.94921875,3.5
671,22.94311523,3.5
671.5,22.91259766,3.5
672,22.85461426,3.5
672.5,22.85461426,3.5
673,22.85461426,3.5
673.5,22.8515625,3.5
674,22.8515625,3.5
674.5,22.8515625,3.5
675,22.84851074,3.5
675.5,22.84851074,3.5
676,22.85461426,3.5
676.5,22.8515625,3.5
677,22.8515625,3.5
677.5,22.91259766,3.5
678,22.93701172,3.5
678.5,22.93701172,3.5
679,22.94311523,3.5
679.5,22.94616699,3.5
680,23.04077148,3.5
680.5,23.04077148,3.5
681,23.046875,3.5
681.5,23.04382324,3.5
682,22.97363281,3.5
682.5,22.94311523,3.5
683,22.94311523,3.5
683.5,22.94311523,3.5
684,22.94311523,3.5
684.5,22.94616699,3.5
685,22.94311523,3.5
685.5,22.94616699,3.5
686,23.046875,3.5
686.5,23.05297852,3.5
687,23.05297852,3.5
687.5,23.046875,3.5
688,23.14147949,3.5
688.5,23.15063477,3.5
689,23.14147949,3.5
689.5,23.14758301,3.5
690,23.14758301,3.5
690.5,23.15368652,3.5
691,23.15368652,3.5
691.5,23.15368652,3.5
692,23.23913574,3.5
692.5,23.25134277,3.5
693,23.24829102,3.5
693.5,23.24829102,3.5
694,23.24523926,3.5
694.5,23.24523926,3.5
695,23.24829102,3.5
695.5,23.24829102,3.5
696,23.05297852,3.5
696.5,23.05297852,3.5
697,23.05297852,3.5
697.5,23.08349609,3.5
698,23.15063477,3.5
698.5,23.15063477,3.5
699,23.15063477,3.5
699.5,23.07128906,3.5
700,23.05297852,3.5
700.5,23.046875,3.5
701,23.04382324,3.5
701.5,23.06518555,3.5
702,23.13537598,3.5
702.5,23.15063477,3.5
703,23.14758301,3.5
703.5,23.3001709,3.5
704,23.33679199,3.5
704.5,23.33984375,3.5
705,23.34289551,3.5
705.5,23.3215332,3.5
706,23.15368652,3.5
706.5,23.15368652,3.5
707,23.15063477,3.5
707.5,23.15368652,3.5
708,23.15368652,3.5
708.5,23.15063477,3.5
709,23.14758301,3.5
709.5,23.14147949,3.5
710,23.14147949,3.5
710.5,23.14147949,3.5
711,23.14147949,3.5
711.5,23.14758301,3.5
